Carrier,Month,Day,Weekday,Departure (hhhh),Air Time (min),Arrival (hhhh),Distance (miles),Total Delay (min),Status
6,6,10,2,916,320,1202,2446,0,0
6,6,10,2,957,312,1249,2475,21,1
6,6,10,2,950,293,1218,2248,0,0
6,6,10,2,914,131,1155,944,0,0
6,6,10,2,957,40,1108,187,0,0
6,6,10,2,938,47,1048,264,0,0
6,6,10,2,945,207,1242,1521,25,1
6,6,10,2,909,51,1022,228,131,1
6,6,10,2,900,46,1013,266,0,0
6,6,11,3,955,149,1450,1069,109,1
6,6,15,7,944,52,1111,264,8,1
6,6,15,7,942,194,1226,1521,10,1
6,6,12,4,916,135,1153,944,0,0
6,6,12,4,944,46,1051,264,0,0
6,6,13,5,906,41,1019,266,10,1
6,6,14,6,957,149,1301,1069,0,0
6,6,14,6,919,44,1032,209,1,1
6,6,14,6,917,318,1215,2446,0,0
6,6,14,6,911,78,1104,541,84,1
6,6,14,6,939,326,1326,2475,41,1
6,6,14,6,944,53,1105,264,2,1
6,6,14,6,937,202,1240,1521,15,1
6,6,14,6,901,42,1010,266,2,1
6,6,15,7,955,138,1250,1069,0,0
6,6,15,7,920,45,1034,209,3,1
6,6,15,7,934,321,1222,2446,17,1
6,6,15,7,929,323,1219,2475,0,0
6,6,15,7,953,308,1242,2248,14,1
6,6,15,7,929,121,1159,944,10,1
6,6,18,3,946,286,1215,2248,0,0
6,6,18,3,915,128,1154,944,0,0
6,6,18,3,954,42,1106,187,0,0
6,6,18,3,940,52,1102,264,0,0
6,6,18,3,938,198,1233,1521,9,1
6,6,18,3,908,49,1018,266,13,1
6,6,13,5,945,52,1129,264,26,1
6,6,13,5,955,201,1309,1521,62,1
6,6,13,5,952,96,1217,636,281,1
6,6,17,2,954,139,1234,1069,0,0
6,6,17,2,925,43,1037,209,11,1
6,6,17,2,923,322,1222,2475,0,0
6,6,17,2,953,294,1220,2248,0,0
6,6,17,2,914,120,1128,944,0,0
6,6,17,2,937,49,1051,264,0,0
6,6,17,2,929,197,1221,1521,0,0
6,6,18,3,954,139,1235,1069,0,0
6,6,18,3,915,47,1038,209,7,1
6,6,18,3,918,310,1159,2446,0,0
6,6,18,3,929,310,1221,2475,0,0
6,6,21,6,918,44,1027,209,19,1
6,6,21,6,920,313,1156,2475,0,0
6,6,21,6,945,289,1156,2248,0,0
6,6,21,6,937,131,1220,944,12,1
6,6,16,1,920,45,1100,209,29,1
6,6,16,1,916,322,1218,2446,0,0
6,6,16,1,928,326,1253,2475,17,1
6,6,16,1,949,308,1251,2248,23,1
6,6,16,1,917,121,1211,944,6,1
6,6,16,1,958,34,1131,187,23,1
6,6,16,1,942,51,1133,264,30,1
6,6,16,1,930,202,1250,1521,20,1
6,6,20,5,909,48,1044,209,28,1
6,6,20,5,917,311,1214,2475,3,1
6,6,20,5,953,178,1231,1428,114,1
6,6,20,5,944,291,1218,2248,4,1
6,6,20,5,951,125,1234,944,40,1
6,6,20,5,950,54,1113,264,20,1
6,6,20,5,927,196,1223,1521,7,1
6,6,20,5,901,93,1120,718,4,1
6,6,20,5,915,52,1057,266,28,1
6,6,19,4,905,55,1021,209,5,1
6,6,19,4,922,306,1145,2446,58,1
6,6,19,4,924,318,1206,2475,0,0
6,6,19,4,946,288,1156,2248,0,0
6,6,19,4,927,127,1155,944,0,0
6,6,19,4,956,35,1111,187,2,1
6,6,19,4,939,50,1045,264,0,0
6,6,19,4,924,191,1201,1521,0,0
6,6,19,4,914,97,1108,718,9,1
6,6,22,7,928,204,1212,1521,0,0
6,6,22,7,912,46,1020,266,0,0
6,6,23,1,911,41,1009,209,1,1
6,6,23,1,924,310,1206,2475,0,0
6,6,23,1,948,294,1209,2248,0,0
6,6,23,1,949,122,1227,944,31,1
6,6,23,1,959,35,1110,187,1,1
6,6,23,1,944,48,1051,264,0,0
6,6,23,1,925,198,1200,1521,0,0
6,6,23,1,902,98,1103,718,0,0
6,6,21,6,939,48,1050,264,0,0
6,6,21,6,920,204,1205,1521,0,0
6,6,21,6,901,100,1105,718,0,0
6,6,21,6,956,37,1056,199,0,0
6,6,21,6,912,45,1022,266,0,0
6,6,22,7,905,38,1002,209,0,0
6,6,22,7,925,322,1212,2475,1,1
6,6,22,7,945,289,1204,2248,0,0
6,6,22,7,936,129,1210,944,4,1
6,6,22,7,938,48,1046,264,0,0
6,6,25,3,947,297,1158,2248,0,0
6,6,25,3,928,128,1202,944,0,0
6,6,25,3,940,52,1047,264,0,0
6,6,25,3,921,237,1244,1521,29,1
6,6,25,3,907,96,1114,718,2,1
6,6,25,3,915,46,1020,266,0,0
6,6,26,4,903,326,1201,2422,30,1
6,6,26,4,908,44,1020,209,4,1
6,6,26,4,908,319,1151,2446,50,1
6,6,26,4,909,79,1046,541,60,1
6,6,26,4,920,320,1220,2475,9,1
6,6,26,4,952,55,1108,264,17,1
6,6,23,1,917,47,1017,266,0,0
6,6,24,2,908,43,1008,209,0,0
6,6,24,2,909,308,1139,2446,39,1
6,6,24,2,930,313,1214,2475,8,1
6,6,24,2,944,295,1219,2248,5,1
6,6,24,2,958,128,1238,944,51,1
6,6,24,2,959,41,1110,187,1,1
6,6,24,2,942,46,1100,264,1,1
6,6,24,2,921,200,1159,1521,0,0
6,6,24,2,914,43,1013,266,0,0
6,6,25,3,911,44,1011,209,1,1
6,6,25,3,921,316,1211,2475,0,0
6,6,28,6,908,38,1017,209,1,1
6,6,28,6,924,331,1225,2475,14,1
6,6,28,6,943,288,1205,2248,0,0
6,6,28,6,946,125,1221,944,22,1
6,6,28,6,923,202,1215,1521,0,0
6,6,28,6,903,96,1108,718,0,0
6,6,26,4,927,48,1031,266,10,1
6,6,27,5,901,316,1145,2422,16,1
6,6,27,5,903,44,1011,209,0,0
6,6,27,5,909,320,1205,2446,65,1
6,6,27,5,919,308,1209,2475,0,0
6,6,27,5,940,293,1156,2248,0,0
6,6,27,5,940,129,1213,944,8,1
6,6,27,5,944,52,1103,264,4,1
6,6,27,5,928,201,1210,1521,0,0
6,6,27,5,909,95,1113,718,4,1
6,6,27,5,917,45,1023,266,0,0
6,6,30,1,918,56,1028,266,0,0
7,6,1,7,928,326,1212,2475,0,0
7,6,1,7,911,307,1140,2422,0,0
7,6,1,7,924,185,1151,1521,70,1
6,6,29,7,942,49,1106,264,7,1
6,6,29,7,928,197,1222,1521,7,1
6,6,29,7,906,98,1117,718,2,1
6,6,29,7,939,42,1104,199,12,1
6,6,29,7,919,48,1037,266,8,1
6,6,30,1,906,46,1009,209,0,0
6,6,30,1,944,307,1220,2475,28,1
6,6,30,1,901,189,1143,1428,2,1
6,6,30,1,949,303,1236,2248,22,1
6,6,30,1,933,132,1202,944,1,1
6,6,30,1,958,40,1109,187,0,0
6,6,30,1,939,48,1046,264,0,0
6,6,30,1,925,194,1201,1521,0,0
6,6,30,1,905,99,1106,718,0,0
6,6,28,6,916,47,1031,266,2,1
6,6,29,7,911,44,1030,209,15,1
6,6,29,7,922,307,1207,2475,0,0
6,6,29,7,948,293,1236,2248,22,1
6,6,29,7,955,123,1246,944,56,1
7,6,1,7,905,77,1043,509,0,0
7,6,2,1,906,83,1110,509,0,0
7,6,3,2,911,89,1120,509,5,1
7,6,4,3,925,333,1226,2475,0,0
7,6,4,3,914,326,1201,2422,0,0
7,6,2,1,925,332,1234,2475,0,0
7,6,2,1,906,310,1158,2422,0,0
7,6,3,2,923,330,1229,2475,0,0
7,6,3,2,913,322,1214,2422,0,0
7,6,4,3,907,85,1057,509,0,0
7,6,5,4,914,189,1303,1598,42,1
7,6,5,4,910,337,1220,2475,117,1
7,6,5,4,924,339,1255,2475,24,1
7,6,5,4,930,330,1244,2422,8,1
7,6,6,5,921,331,1225,2475,0,0
7,6,6,5,929,323,1211,2422,0,0
7,6,7,6,925,325,1244,2475,16,1
7,6,7,6,924,324,1244,2422,10,1
7,6,8,7,946,347,1316,2475,61,1
7,6,8,7,929,317,1217,2422,0,0
7,6,9,1,928,316,1243,2475,12,1
7,6,9,1,927,325,1245,2422,9,1
7,6,11,3,953,195,1433,1598,171,1
7,6,10,2,925,317,1228,2475,0,0
7,6,10,2,927,330,1235,2422,0,0
7,6,11,3,928,323,1321,2475,196,1
7,6,11,3,923,318,1341,2475,70,1
7,6,11,3,915,329,1247,2586,37,1
7,6,11,3,929,313,1326,2422,50,1
7,6,11,3,907,34,1115,187,155,1
7,6,13,5,927,321,1224,2422,0,0
7,6,14,6,930,334,1247,2475,19,1
6,6,1,7,914,42,1015,209,0,0
6,6,1,7,915,316,1150,2446,0,0
6,6,1,7,938,322,1226,2475,0,0
6,6,1,7,951,304,1237,2248,9,1
6,6,1,7,913,121,1135,944,0,0
6,6,1,7,953,39,1052,187,0,0
6,6,1,7,945,46,1102,264,0,0
6,6,1,7,931,195,1227,1521,0,0
6,6,2,1,956,142,1252,1069,0,0
6,6,2,1,916,46,1034,209,3,1
6,6,2,1,914,317,1203,2446,0,0
6,6,2,1,943,326,1249,2475,7,1
6,6,2,1,948,296,1216,2248,0,0
6,6,2,1,914,126,1150,944,0,0
6,6,2,1,955,44,1107,187,0,0
6,6,2,1,945,50,1106,264,3,1
7,6,12,4,928,318,1225,2475,0,0
7,6,12,4,932,331,1231,2422,2,1
7,6,12,4,914,106,1139,760,81,1
7,6,12,4,900,279,1118,2153,1,1
7,6,15,7,931,336,1248,2475,18,1
7,6,15,7,930,301,1202,2422,0,0
6,6,26,4,924,223,1233,1521,18,1
6,6,26,4,919,96,1113,718,14,1
7,6,16,1,929,321,1252,2475,21,1
7,6,16,1,929,319,1240,2422,4,1
7,6,16,1,900,291,1134,2153,17,1
7,6,18,3,927,307,1212,2475,0,0
7,6,18,3,930,306,1210,2422,0,0
7,6,19,4,957,308,1235,2475,31,1
7,6,19,4,929,316,1206,2422,0,0
7,6,19,4,900,287,1104,2153,0,0
7,6,17,2,930,318,1221,2475,0,0
7,6,17,2,925,307,1156,2422,0,0
7,6,22,7,925,329,1242,2475,11,1
7,6,22,7,926,327,1205,2422,0,0
7,6,20,5,937,313,1235,2475,11,1
7,6,20,5,900,342,1226,2586,1,1
7,6,20,5,944,323,1242,2422,20,1
7,6,21,6,928,312,1201,2475,0,0
7,6,21,6,930,325,1240,2422,6,1
5,7,10,4,900,320,1151,2475,0,0
5,7,17,4,907,319,1231,2475,33,1
5,7,19,6,912,315,1203,2475,12,1
5,7,30,3,954,324,1312,2475,121,1
5,7,11,5,919,32,1012,187,86,1
5,7,24,4,902,36,1022,187,79,1
5,7,1,2,949,329,1246,2475,0,0
5,7,2,3,954,319,1240,2475,0,0
5,7,3,4,952,322,1255,2475,0,0
5,7,5,6,952,320,1257,2475,0,0
5,7,6,7,954,310,1251,2475,0,0
5,7,9,3,953,324,1253,2475,0,0
5,7,10,4,950,317,1234,2475,0,0
5,7,11,5,956,310,1243,2475,0,0
5,7,13,7,954,299,1213,2475,0,0
5,7,14,1,955,333,1310,2475,10,1
5,7,15,2,956,320,1306,2475,6,1
5,7,16,3,959,326,1253,2475,0,0
5,7,17,4,953,320,1302,2475,2,1
5,7,18,5,949,321,1233,2475,0,0
5,7,19,6,953,317,1247,2475,0,0
5,7,20,7,948,308,1255,2475,0,0
5,7,21,1,950,312,1227,2475,0,0
5,7,22,2,953,311,1238,2475,0,0
5,7,23,3,954,303,1227,2475,0,0
5,7,26,6,953,305,1301,2475,1,1
5,7,27,7,952,338,1350,2475,50,1
5,7,28,1,953,315,1300,2475,0,0
5,7,29,2,956,327,1309,2475,9,1
5,7,11,5,904,202,1251,1623,75,1
5,7,1,2,900,143,1151,1089,0,0
5,7,4,5,901,162,1209,1089,1,1
5,7,10,4,906,160,1252,1089,48,1
5,7,14,1,946,148,1246,1089,82,1
5,7,17,4,935,197,1335,1089,120,1
5,7,21,1,905,151,1205,1089,5,1
5,7,24,4,954,159,1346,1089,150,1
5,7,29,2,937,169,1258,1089,85,1
5,7,30,3,933,143,1255,1089,78,1
5,7,9,3,922,202,1313,1598,30,1
5,7,10,4,917,206,1307,1598,22,1
5,7,19,6,902,200,1304,1598,7,1
5,7,20,7,956,225,1437,1598,148,1
5,7,25,5,904,204,1306,1598,9,1
5,7,3,4,900,198,1158,1391,18,1
5,7,6,7,941,174,1210,1391,71,1
5,7,9,3,902,198,1146,1391,8,1
5,7,15,2,929,194,1227,1391,76,1
5,7,16,3,904,194,1148,1391,12,1
5,7,24,4,907,183,1227,1391,54,1
5,7,30,3,946,181,1237,1391,103,1
6,7,11,5,938,45,1041,264,0,0
6,7,7,1,903,179,1144,1428,17,1
6,7,9,3,959,37,1106,187,0,0
6,7,1,2,959,42,1100,187,0,0
6,7,5,6,911,54,1035,266,6,1
6,7,8,2,940,49,1043,264,0,0
6,7,2,3,907,39,1015,209,0,0
6,7,12,6,921,183,1141,1521,0,0
6,7,7,1,910,39,1008,209,0,0
6,7,11,5,957,36,1106,187,0,0
6,7,13,7,929,188,1156,1521,0,0
6,7,12,6,914,43,1020,209,8,1
6,7,7,1,919,44,1019,266,0,0
6,7,10,4,905,44,1030,209,14,1
6,7,2,3,937,46,1044,264,0,0
6,7,9,3,927,216,1220,1521,5,1
6,7,5,6,902,79,1100,541,67,1
6,7,13,7,943,52,1057,264,0,0
6,7,6,7,900,50,1005,301,103,1
6,7,2,3,912,41,1024,266,0,0
6,7,10,4,940,51,1104,264,5,1
6,7,13,7,909,43,1010,209,0,0
6,7,7,1,945,48,1050,264,1,1
6,7,1,2,930,199,1205,1521,0,0
6,7,11,5,906,43,1015,209,0,0
6,7,6,7,945,48,1055,264,1,1
6,7,12,6,951,48,1059,264,7,1
6,7,14,1,910,196,1143,1521,0,0
6,7,1,2,915,45,1016,266,0,0
6,7,3,4,916,44,1032,266,3,1
6,7,5,6,941,152,1246,1069,179,1
6,7,11,5,908,44,1018,266,0,0
6,7,6,7,928,198,1205,1521,0,0
6,7,1,2,933,40,1034,209,41,1
6,7,9,3,908,44,1017,209,1,1
6,7,3,4,909,46,1030,209,14,1
6,7,2,3,925,198,1214,1521,0,0
6,7,6,7,904,43,1012,209,0,0
6,7,7,1,917,194,1222,1521,25,1
6,7,14,1,904,46,1010,209,0,0
6,7,10,4,906,86,1117,541,88,1
6,7,14,1,914,44,1018,266,0,0
6,7,5,6,901,185,1137,1428,8,1
6,7,14,1,914,183,1133,1428,20,1
6,7,6,7,959,39,1103,187,0,0
6,7,12,6,915,46,1016,266,0,0
6,7,8,2,903,44,1011,209,0,0
6,7,13,7,913,43,1014,266,0,0
6,7,2,3,959,42,1114,187,5,1
6,7,9,3,917,44,1021,266,0,0
6,7,10,4,918,41,1032,266,3,1
6,7,7,1,903,100,1112,718,0,0
6,7,9,3,957,130,1238,944,50,1
6,7,5,6,930,129,1220,944,130,1
6,7,14,1,910,99,1133,718,22,1
6,7,6,7,904,102,1107,718,0,0
6,7,3,4,933,126,1220,944,133,1
6,7,10,4,935,348,1248,2422,109,1
6,7,1,2,942,294,1159,2248,0,0
6,7,12,6,929,127,1201,944,0,0
6,7,11,5,917,127,1151,944,229,1
6,7,4,5,947,105,1201,718,87,1
6,7,11,5,931,134,1206,944,0,0
6,7,5,6,943,105,1202,718,84,1
6,7,11,5,954,277,1209,2248,5,1
6,7,4,5,944,137,1228,944,27,1
6,7,10,4,935,129,1238,944,28,1
6,7,7,1,945,278,1159,2248,0,0
6,7,7,1,937,130,1203,944,5,1
6,7,14,1,930,124,1159,944,0,0
6,7,10,4,900,105,1149,718,33,1
6,7,13,7,900,96,1053,718,0,0
6,7,2,3,946,295,1232,2248,18,1
6,7,4,5,946,281,1153,2248,0,0
6,7,1,2,909,120,1133,944,62,1
6,7,8,2,915,97,1118,718,12,1
6,7,14,1,946,300,1224,2248,10,1
6,7,13,7,948,120,1208,944,16,1
6,7,5,6,925,113,1150,828,208,1
6,7,9,3,956,303,1227,2248,20,1
6,7,5,6,927,128,1211,944,0,0
6,7,2,3,903,101,1121,718,5,1
6,7,8,2,942,300,1209,2248,0,0
6,7,22,2,946,50,1110,264,13,1
6,7,27,7,912,50,1127,266,58,1
6,7,29,2,926,206,1230,1521,14,1
6,7,20,7,926,203,1220,1521,5,1
6,7,1,2,905,97,1056,718,0,0
6,7,11,5,901,103,1115,718,0,0
6,7,1,2,920,310,1149,2475,0,0
6,7,2,3,920,322,1217,2475,6,1
6,7,3,4,923,318,1224,2475,13,1
6,7,4,5,921,312,1200,2475,0,0
6,7,5,6,923,313,1221,2475,10,1
6,7,6,7,925,305,1155,2475,0,0
6,7,7,1,920,303,1214,2475,3,1
6,7,8,2,925,331,1230,2475,19,1
6,7,9,3,947,322,1231,2475,42,1
6,7,10,4,922,312,1206,2475,0,0
6,7,11,5,917,295,1133,2475,0,0
6,7,12,6,921,296,1151,2475,0,0
6,7,13,7,919,301,1154,2475,0,0
6,7,14,1,923,318,1216,2475,5,1
6,7,24,4,923,38,1026,209,23,1
6,7,18,5,901,33,959,187,284,1
6,7,22,2,907,40,1002,209,0,0
6,7,28,1,926,206,1214,1521,26,1
6,7,31,4,955,45,1113,187,4,1
6,7,21,1,930,44,1028,228,162,1
6,7,23,3,918,48,1018,266,0,0
6,7,30,3,934,203,1305,1521,55,1
6,7,30,3,939,45,1207,266,118,1
6,7,21,1,907,40,1009,209,0,0
6,7,1,2,942,127,1210,944,10,1
6,7,12,6,903,96,1101,718,0,0
6,7,5,6,943,279,1153,2248,0,0
6,7,2,3,931,130,1218,944,5,1
6,7,19,6,924,45,1038,266,14,1
6,7,31,4,926,217,1223,1521,8,1
6,7,15,2,934,213,1249,1521,37,1
6,7,27,7,934,44,1126,209,94,1
6,7,19,6,936,45,1046,209,56,1
6,7,21,1,917,190,1200,1521,3,1
6,7,26,6,914,47,1036,266,7,1
6,7,26,6,956,45,1119,199,12,1
6,7,28,1,938,44,1036,266,26,1
6,7,18,5,949,48,1056,266,57,1
6,7,20,7,959,36,1113,187,4,1
6,7,23,3,959,49,1121,187,12,1
6,7,19,6,920,205,1211,1521,0,0
6,7,27,7,934,196,1259,1521,49,1
6,7,28,1,904,48,1024,209,8,1
6,7,31,4,915,43,1016,266,0,0
6,7,20,7,940,50,1103,264,4,1
6,7,27,7,943,51,1144,264,45,1
6,7,17,4,919,45,1038,209,31,1
6,7,17,4,958,34,1059,187,0,0
6,7,20,7,914,46,1025,266,0,0
6,7,23,3,947,49,1107,264,11,1
6,7,21,1,958,46,1124,187,15,1
6,7,24,4,923,208,1306,1521,51,1
6,7,26,6,903,46,1030,209,14,1
6,7,24,4,957,32,1058,187,0,0
6,7,26,6,944,51,1115,264,16,1
6,7,29,2,909,39,1021,209,5,1
6,7,16,3,926,43,1049,266,27,1
6,7,24,4,915,42,1030,266,1,1
6,7,25,5,959,191,1242,1521,55,1
6,7,18,5,910,44,1021,209,5,1
6,7,20,7,906,45,1017,209,1,1
6,7,23,3,926,197,1202,1521,0,0
6,7,22,2,934,131,1212,944,2,1
6,7,15,2,922,44,1050,266,24,1
6,7,18,5,958,38,1102,187,0,0
6,7,25,5,912,45,1022,266,0,0
6,7,15,2,949,44,1111,209,94,1
6,7,23,3,907,44,1008,209,0,0
6,7,25,5,938,54,1103,264,4,1
6,7,16,3,947,289,1229,2248,15,1
6,7,25,5,941,282,1156,2248,0,0
6,7,28,1,906,134,1200,944,90,1
6,7,28,1,931,131,1203,944,0,0
6,7,22,2,944,278,1157,2248,0,0
6,7,24,4,944,292,1254,2248,40,1
6,7,22,2,901,108,1130,718,14,1
6,7,21,1,900,106,1109,718,0,0
6,7,28,1,925,105,1130,718,34,1
6,7,20,7,902,307,1144,2446,37,1
6,7,26,6,927,127,1208,944,0,0
6,7,20,7,907,110,1130,718,16,1
6,7,26,6,900,99,1114,718,0,0
6,7,16,3,901,175,1229,1069,122,1
6,7,25,5,918,344,1240,2422,84,1
6,7,25,5,950,130,1230,944,35,1
6,7,19,6,942,292,1207,2248,0,0
6,7,24,4,944,147,1334,944,93,1
6,7,21,1,930,131,1211,944,0,0
6,7,15,2,945,298,1226,2248,12,1
6,7,25,5,914,125,1152,944,90,1
6,7,16,3,907,200,1259,1598,197,1
6,7,21,1,949,286,1205,2248,0,0
6,7,17,4,908,44,1034,266,5,1
6,7,18,5,928,213,1229,1521,13,1
6,7,22,2,927,186,1149,1521,0,0
6,7,22,2,910,46,1020,266,0,0
6,7,16,3,909,41,1016,209,0,0
6,7,24,4,937,49,1043,264,0,0
6,7,15,2,941,48,1113,264,14,1
6,7,19,6,939,53,1058,264,0,0
6,7,25,5,909,43,1020,209,4,1
6,7,26,6,933,192,1220,1521,9,1
6,7,29,2,915,42,1036,266,7,1
6,7,16,3,948,50,1111,264,16,1
6,7,17,4,921,213,1235,1521,20,1
6,7,25,5,902,174,1118,1428,8,1
6,7,31,4,938,53,1046,264,0,0
6,7,30,3,942,107,1240,718,121,1
6,7,15,2,929,130,1221,944,8,1
6,7,28,1,942,299,1201,2248,0,0
6,7,29,2,945,298,1231,2248,17,1
6,7,17,4,928,138,1218,944,5,1
6,7,17,4,941,47,1059,264,0,0
6,7,20,7,930,132,1213,944,0,0
7,7,1,2,900,194,1238,1598,10,1
6,7,23,3,934,132,1224,944,13,1
6,7,25,5,900,95,1056,718,0,0
6,7,26,6,945,286,1210,2248,0,0
6,7,31,4,943,301,1213,2248,0,0
6,7,23,3,900,99,1101,718,0,0
6,7,18,5,927,129,1209,944,0,0
6,7,20,7,945,284,1214,2248,0,0
6,7,31,4,942,132,1223,944,20,1
6,7,27,7,921,340,1307,2422,114,1
6,7,27,7,947,313,1301,2248,47,1
6,7,31,4,915,312,1150,2446,56,1
6,7,18,5,943,296,1203,2248,0,0
6,7,29,2,931,148,1232,944,19,1
6,7,23,3,945,292,1202,2248,0,0
7,7,2,3,943,319,1230,2422,3,1
7,7,2,3,929,320,1225,2475,0,0
6,7,27,7,921,335,1312,2475,61,1
6,7,22,2,926,303,1205,2475,1,1
6,7,29,2,919,321,1214,2475,3,1
6,7,30,3,929,328,1345,2475,98,1
6,7,31,4,921,327,1215,2475,4,1
7,7,1,2,929,314,1215,2475,0,0
7,7,1,2,928,307,1157,2422,0,0
7,7,2,3,916,204,1210,1521,87,1
6,7,31,4,902,107,1113,718,0,0
6,7,20,7,922,312,1208,2475,0,0
6,7,25,5,918,327,1216,2475,5,1
6,7,28,1,920,324,1216,2475,5,1
6,7,15,2,920,322,1226,2475,15,1
6,7,16,3,935,320,1235,2475,34,1
6,7,17,4,923,318,1219,2475,8,1
6,7,18,5,917,317,1212,2475,1,1
6,7,19,6,922,320,1221,2475,10,1
6,7,21,1,926,310,1156,2475,1,1
6,7,26,6,924,316,1225,2475,14,1
7,7,6,7,926,312,1158,2475,0,0
7,7,6,7,907,196,1252,1598,7,1
7,7,3,4,949,310,1248,2422,11,1
7,7,3,4,934,308,1236,2475,7,1
7,7,3,4,905,308,1145,2475,80,1
7,7,4,5,940,147,1238,1005,150,1
7,7,5,6,938,338,1236,2422,0,0
7,7,5,6,926,300,1209,2475,0,0
7,7,7,1,904,194,1258,1598,7,1
7,7,8,2,937,323,1229,2422,0,0
7,7,8,2,928,306,1215,2475,0,0
7,7,7,1,939,340,1301,2422,15,1
7,7,7,1,929,298,1218,2475,0,0
7,7,7,1,900,325,1155,2586,0,0
7,7,9,3,902,193,1248,1598,2,1
7,7,10,4,940,335,1237,2422,0,0
7,7,10,4,930,316,1216,2475,0,0
7,7,11,5,959,326,1245,2422,19,1
7,7,11,5,932,298,1154,2475,2,1
7,7,12,6,940,331,1236,2422,0,0
7,7,12,6,926,295,1136,2475,0,0
7,7,9,3,935,316,1231,2422,0,0
7,7,9,3,930,325,1218,2475,0,0
7,7,13,7,942,323,1230,2422,2,1
7,7,13,7,932,319,1224,2475,2,1
7,7,13,7,901,191,1236,1598,1,1
7,7,14,1,938,321,1229,2422,0,0
7,7,14,1,925,311,1157,2475,0,0
7,7,15,2,954,302,1249,2422,17,1
7,7,15,2,930,320,1237,2475,4,1
7,7,15,2,900,346,1236,2586,5,1
7,7,15,2,908,105,1118,760,52,1
7,7,15,2,926,279,1144,2153,53,1
7,7,15,2,909,201,1310,1598,24,1
7,7,15,2,900,313,1202,2446,53,1
7,7,16,3,938,303,1219,2422,0,0
7,7,16,3,941,325,1300,2475,38,1
7,7,16,3,902,339,1212,2586,2,1
7,7,16,3,901,350,1247,2586,258,1
7,7,17,4,925,205,1335,1598,85,1
7,7,17,4,916,315,1209,2446,76,1
7,7,16,3,913,286,1127,2153,23,1
7,7,16,3,914,214,1413,1598,92,1
7,7,17,4,900,276,1111,2153,0,0
7,7,18,5,900,279,1059,2153,0,0
7,7,18,5,954,315,1229,2422,14,1
7,7,18,5,928,317,1225,2475,0,0
7,7,19,6,939,319,1215,2422,0,0
7,7,19,6,927,320,1242,2475,12,1
7,7,20,7,938,335,1243,2422,0,0
7,7,20,7,928,306,1220,2475,0,0
7,7,20,7,936,204,1322,1623,147,1
7,7,20,7,901,195,1243,1598,1,1
7,7,21,1,943,314,1214,2422,3,1
7,7,21,1,905,200,1251,1598,5,1
7,7,21,1,928,301,1159,2475,0,0
7,7,14,1,917,295,1135,2153,35,1
6,7,5,6,948,54,1116,264,21,1
6,7,6,7,915,44,1015,266,0,0
6,7,8,2,914,44,1019,266,0,0
6,7,9,3,951,54,1107,264,15,1
6,7,11,5,945,196,1220,1521,19,1
6,7,14,1,940,53,1110,264,11,1
6,7,8,2,952,142,1235,1041,215,1
4,7,1,2,941,295,1216,2248,1,1
4,7,1,2,921,318,1202,2475,1,1
4,7,10,4,940,291,1204,2248,0,0
4,7,10,4,915,325,1227,2475,12,1
4,7,11,5,939,282,1141,2248,0,0
4,7,11,5,916,305,1144,2475,0,0
4,7,24,4,942,292,1248,2248,33,1
4,7,24,4,920,303,1242,2475,27,1
4,7,12,6,945,280,1147,2248,0,0
4,7,12,6,911,298,1135,2475,0,0
4,7,19,6,938,297,1204,2248,0,0
4,7,19,6,919,326,1217,2475,2,1
4,7,2,3,943,298,1218,2248,3,1
4,7,2,3,915,321,1216,2475,1,1
4,7,20,7,947,290,1210,2248,2,1
4,7,20,7,916,304,1155,2475,0,0
4,7,21,1,942,289,1158,2248,0,0
4,7,21,1,951,306,1230,2475,46,1
4,7,22,2,945,288,1206,2248,0,0
4,7,22,2,911,312,1141,2475,0,0
4,7,23,3,940,291,1203,2248,0,0
4,7,23,3,915,307,1147,2475,0,0
4,7,3,4,939,291,1212,2248,0,0
4,7,3,4,915,326,1223,2475,8,1
4,7,30,3,940,307,1240,2248,25,1
4,7,30,3,919,325,1241,2475,26,1
4,7,31,4,936,299,1210,2248,0,0
4,7,31,4,911,336,1214,2475,0,0
4,7,13,7,945,284,1204,2248,0,0
4,7,13,7,919,305,1200,2475,0,0
4,7,14,1,941,302,1220,2248,5,1
4,7,14,1,914,323,1201,2475,0,0
4,7,15,2,957,303,1252,2248,49,1
4,7,15,2,915,322,1221,2475,6,1
4,7,16,3,944,305,1231,2248,16,1
4,7,16,3,916,315,1158,2475,259,1
4,7,16,3,917,324,1211,2475,0,0
4,7,17,4,947,294,1213,2248,2,1
4,7,17,4,916,324,1220,2475,5,1
4,7,18,5,936,302,1211,2248,0,0
4,7,18,5,920,321,1214,2475,0,0
4,7,7,1,918,308,1159,2475,0,0
4,7,8,2,942,300,1215,2248,0,0
4,7,8,2,912,338,1217,2475,2,1
4,7,9,3,938,307,1210,2248,0,0
4,7,9,3,918,318,1206,2475,0,0
4,7,5,6,940,293,1211,2248,0,0
4,7,5,6,916,320,1215,2475,0,0
4,7,6,7,943,285,1158,2248,0,0
4,7,6,7,920,319,1204,2475,0,0
4,7,7,1,944,284,1158,2248,0,0
4,7,25,5,936,294,1154,2248,0,0
4,7,25,5,917,312,1214,2475,0,0
4,7,26,6,942,302,1220,2248,5,1
4,7,26,6,919,314,1221,2475,6,1
